c83593      A:FF X:40 Y:2C S:FD P:NvubdIzC $FD7B:  B9 5C FE  LDA $FE88 = #$21
c83597      A:21 X:40 Y:2C S:FD P:nvubdIzC $FD7E:  85 F9     STA
c83600      A:21 X:40 Y:2C S:FD P:nvubdIzC $FD80:  B9 5D FE  LDA $FE89 = #$3E
c83604      A:3E X:40 Y:2C S:FD P:nvubdIzC $FD83:  85 FA     STA
c83607      A:3E X:40 Y:2C S:FD P:nvubdIzC $FD85:  A9 01     LDA $FD86 = #$1
c83609      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD87:  8D 95 06  STA
c83613      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD8A:  8D 96 06  STA
c83617      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD8D:  8D 98 06  STA
c83621      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD90:  8D 02 01  STA
c83625      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD93:  A0 00     LDY
c83627      A:01 X:40 Y:00 S:FD P:nvubdIZC $FD95:  84 F3     STY
c83630      A:01 X:40 Y:00 S:FD P:nvubdIZC $FD97:  A5 FB     LDA $FB = #$7
c83633      A:07 X:40 Y:00 S:FD P:nvubdIzC $FD99:  F0 09     BEQ $FD9B
c83635      A:07 X:40 Y:00 S:FD P:nvubdIzC $FD9B:  A4 FA     LDY
c83638      A:07 X:40 Y:3E S:FD P:nvubdIzC $FD9D:  F0 39     BEQ $FD9F
c83640      A:07 X:40 Y:3E S:FD P:nvubdIzC $FD9F:  CE 96 06  DEC
c83644      A:07 X:40 Y:3E S:FD P:nvubdIZC $FDA2:  D0 34     BNE
c83646      A:07 X:40 Y:3E S:FD P:nvubdIZC $FDA4:  E6 FA     INC
c83651      A:07 X:40 Y:3E S:FD P:nvubdIzC $FDA6:  B1 F7     LDA $FF5E = #$85
c83656      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDA8:  F0 3F     BEQ $FDAA
c83658      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDAA:  10 0C     BPL
c83660      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDAC:  20 CA FA  JSR
c83666      A:85 X:40 Y:3E S:FB P:NvubdIzC $ FACA:  29 07     AND #$7
c83668      A:05 X:40 Y:3E S:FB P:nvubdIzC $ FACC:  18        CLC
c83670      A:05 X:40 Y:3E S:FB P:nvubdIzc $ FACD:  6D 8D 06  ADC
c83674      A:14 X:40 Y:3E S:FB P:nvubdIzc $ FAD0:  A8        TAY
c83676      A:14 X:40 Y:14 S:FB P:nvubdIzc $ FAD1:  B9 4C FB  LDA $FB60 = #$27
c83680      A:27 X:40 Y:14 S:FB P:nvubdIzc $ FAD4:  60        RTS
c83686      A:27 X:40 Y:14 S:FD P:nvubdIzc $FDAF:  8D 91 06  STA
c83690      A:27 X:40 Y:14 S:FD P:nvubdIzc $FDB2:  A4 FA     LDY
c83693      A:27 X:40 Y:3F S:FD P:nvubdIzc $FDB4:  E6 FA     INC
c83698      A:27 X:40 Y:3F S:FD P:nvubdIzc $FDB6:  B1 F7     LDA $FF5F = #$2
c83703      A:02 X:40 Y:3F S:FD P:nvubdIzc $FDB8:  20 9F FA  JSR
c83709      A:02 X:40 Y:3F S:FB P:nvubdIzc $ FA9F:  A2 00     LDX $FAA0 = #$0
c83711      A:02 X:00 Y:3F S:FB P:nvubdIZc $ FAA1:  A8        TAY
c83713      A:02 X:00 Y:02 S:FB P:nvubdIzc $ FAA2:  B9 01 FB  LDA $FB03 = #$0
c83717      A:00 X:00 Y:02 S:FB P:nvubdIZc $ FAA5:  F0 0B     BEQ $FAB2
c83720      A:00 X:00 Y:02 S:FB P:nvubdIZc $ FAB2:  60        RTS
c83726      A:00 X:00 Y:02 S:FD P:nvubdIZc $FDBB:  D0 04     BNE
c83728      A:00 X:00 Y:02 S:FD P:nvubdIZc $FDBD:  A0 10     LDY
c83730      A:00 X:00 Y:10 S:FD P:nvubdIzc $FDBF:  D0 0E     BNE
c83732      A:00 X:00 Y:10 S:FD P:nvubdIzc $FDCF:  20 93 FA  JSR
c83738      A:00 X:00 Y:10 S:FB P:nvubdIzc $ FA93:  A0 7F     LDY
c83740      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA95:  8E 00 40  STX
c83744      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA98:  8C 01 40  STY
c83748      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA9B:  60        RTS
c83754      A:00 X:00 Y:7F S:FD P:nvubdIzc $FDD2:  AD 91 06  LDA $691 = #$27
c83758      A:27 X:00 Y:7F S:FD P:nvubdIzc $FDD5:  8D 96 06  STA
c83762      A:27 X:00 Y:7F S:FD P:nvubdIzc $FDD8:  A5 FB     LDA $FB = #$7
c83765      A:07 X:00 Y:7F S:FD P:nvubdIzc $FDDA:  F0 55     BEQ $FDDC
c83767      A:07 X:00 Y:7F S:FD P:nvubdIzc $FDDC:  CE 95 06  DEC
c83771      A:07 X:00 Y:7F S:FD P:nvubdIZc $FDDF:  D0 50     BNE
c83773      A:07 X:00 Y:7F S:FD P:nvubdIZc $FDE1:  A4 F3     LDY
c83776      A:07 X:00 Y:00 S:FD P:nvubdIZc $FDE3:  E6 F3     INC
c83781      A:07 X:00 Y:00 S:FD P:nvubdIzc $FDE5:  B1 F7     LDA $FF20 = #$56
c83786      A:56 X:00 Y:00 S:FD P:nvubdIzc $FDE7:  D0 20     BNE
c83788      A:56 X:00 Y:00 S:FD P:nvubdIzc $FD09:  C6 F5     DEC
c83790      A:56 X:00 Y:00 S:FD P:NvubdIzc $FD0B:  A6 FA     LDX $FA = #$40
c83793      A:56 X:40 Y:00 S:FD P:nvubdIzc $FD0D:  D0 49     BNE
c83795      A:56 X:40 Y:00 S:FD P:nvubdIzc $FD58:  A5 FD     LDA $FD = #$80
c83798      A:80 X:40 Y:00 S:FD P:NvubdIzc $FD5A:  D0 06     BNE
c83800      A:80 X:40 Y:00 S:FD P:NvubdIzc $FD62:  20 86 FA  JSR
c83806      A:80 X:40 Y:00 S:FB P:NvubdIzc $ FA86:  A0 07     LDY
c83808      A:80 X:40 Y:07 S:FB P:nvubdIzc $ FA88:   A        ASL
c83810      A:00 X:40 Y:07 S:FB P:nvubdIZC $ FA89:  B0 03     BCS
c83812      A:00 X:40 Y:07 S:FB P:nvubdIZC $ FA8E:  60        RTS
c83818      A:00 X:40 Y:07 S:FD P:nvubdIZC $FD65:  84 FB     STY
c83821      A:00 X:40 Y:07 S:FD P:nvubdIZC $FD67:  B9 59 FE  LDA $FE60 = #$2C
c83825      A:2C X:40 Y:07 S:FD P:nvubdIzC $FD6A:  A8        TAY
c83827      A:2C X:40 Y:2C S:FD P:nvubdIzC $FD6B:  B9 59 FE  LDA $FE85 = #$F
c83831      A:0F X:40 Y:2C S:FD P:nvubdIzC $FD6E:  8D 8D 06  STA
c83835      A:0F X:40 Y:2C S:FD P:nvubdIzC $FD71:  B9 5A FE  LDA $FE86 = #$20
c83839      A:20 X:40 Y:2C S:FD P:nvubdIzC $FD74:  85 F7     STA
c83842      A:20 X:40 Y:2C S:FD P:nvubdIzC $FD76:  B9 5B FE  LDA $FE87 = #$FF
c83846      A:FF X:40 Y:2C S:FD P:NvubdIzC $FD79:  85 F8     STA
c83849      A:FF X:40 Y:2C S:FD P:NvubdIzC $FD7B:  B9 5C FE  LDA $FE88 = #$21
c83853      A:21 X:40 Y:2C S:FD P:nvubdIzC $FD7E:  85 F9     STA
c83856      A:21 X:40 Y:2C S:FD P:nvubdIzC $FD80:  B9 5D FE  LDA $FE89 = #$3E
c83860      A:3E X:40 Y:2C S:FD P:nvubdIzC $FD83:  85 FA     STA
c83863      A:3E X:40 Y:2C S:FD P:nvubdIzC $FD85:  A9 01     LDA $FD86 = #$1
c83865      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD87:  8D 95 06  STA
c83869      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD8A:  8D 96 06  STA
c83873      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD8D:  8D 98 06  STA
c83877      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD90:  8D 02 01  STA
c83881      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD93:  A0 00     LDY
c83883      A:01 X:40 Y:00 S:FD P:nvubdIZC $FD95:  84 F3     STY
c83886      A:01 X:40 Y:00 S:FD P:nvubdIZC $FD97:  A5 FB     LDA $FB = #$7
c83889      A:07 X:40 Y:00 S:FD P:nvubdIzC $FD99:  F0 09     BEQ $FD9B
c83891      A:07 X:40 Y:00 S:FD P:nvubdIzC $FD9B:  A4 FA     LDY
c83894      A:07 X:40 Y:3E S:FD P:nvubdIzC $FD9D:  F0 39     BEQ $FD9F
c83896      A:07 X:40 Y:3E S:FD P:nvubdIzC $FD9F:  CE 96 06  DEC
c83900      A:07 X:40 Y:3E S:FD P:nvubdIZC $FDA2:  D0 34     BNE
c83902      A:07 X:40 Y:3E S:FD P:nvubdIZC $FDA4:  E6 FA     INC
c83907      A:07 X:40 Y:3E S:FD P:nvubdIzC $FDA6:  B1 F7     LDA $FF5E = #$85
c83912      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDA8:  F0 3F     BEQ $FDAA
c83914      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDAA:  10 0C     BPL
c83916      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDAC:  20 CA FA  JSR
c83922      A:85 X:40 Y:3E S:FB P:NvubdIzC $ FACA:  29 07     AND #$7
c83924      A:05 X:40 Y:3E S:FB P:nvubdIzC $ FACC:  18        CLC
c83926      A:05 X:40 Y:3E S:FB P:nvubdIzc $ FACD:  6D 8D 06  ADC
c83930      A:14 X:40 Y:3E S:FB P:nvubdIzc $ FAD0:  A8        TAY
c83932      A:14 X:40 Y:14 S:FB P:nvubdIzc $ FAD1:  B9 4C FB  LDA $FB60 = #$27
c83936      A:27 X:40 Y:14 S:FB P:nvubdIzc $ FAD4:  60        RTS
c83942      A:27 X:40 Y:14 S:FD P:nvubdIzc $FDAF:  8D 91 06  STA
c83946      A:27 X:40 Y:14 S:FD P:nvubdIzc $FDB2:  A4 FA     LDY
c83949      A:27 X:40 Y:3F S:FD P:nvubdIzc $FDB4:  E6 FA     INC
c83954      A:27 X:40 Y:3F S:FD P:nvubdIzc $FDB6:  B1 F7     LDA $FF5F = #$2
c83959      A:02 X:40 Y:3F S:FD P:nvubdIzc $FDB8:  20 9F FA  JSR
c83965      A:02 X:40 Y:3F S:FB P:nvubdIzc $ FA9F:  A2 00     LDX $FAA0 = #$0
c83967      A:02 X:00 Y:3F S:FB P:nvubdIZc $ FAA1:  A8        TAY
c83969      A:02 X:00 Y:02 S:FB P:nvubdIzc $ FAA2:  B9 01 FB  LDA $FB03 = #$0
c83973      A:00 X:00 Y:02 S:FB P:nvubdIZc $ FAA5:  F0 0B     BEQ $FAB2
c83976      A:00 X:00 Y:02 S:FB P:nvubdIZc $ FAB2:  60        RTS
c83982      A:00 X:00 Y:02 S:FD P:nvubdIZc $FDBB:  D0 04     BNE
c83984      A:00 X:00 Y:02 S:FD P:nvubdIZc $FDBD:  A0 10     LDY
c83986      A:00 X:00 Y:10 S:FD P:nvubdIzc $FDBF:  D0 0E     BNE
c83988      A:00 X:00 Y:10 S:FD P:nvubdIzc $FDCF:  20 93 FA  JSR
c83994      A:00 X:00 Y:10 S:FB P:nvubdIzc $ FA93:  A0 7F     LDY
c83996      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA95:  8E 00 40  STX
c84000      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA98:  8C 01 40  STY
c84004      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA9B:  60        RTS
c84010      A:00 X:00 Y:7F S:FD P:nvubdIzc $FDD2:  AD 91 06  LDA $691 = #$27
c84014      A:27 X:00 Y:7F S:FD P:nvubdIzc $FDD5:  8D 96 06  STA
c84018      A:27 X:00 Y:7F S:FD P:nvubdIzc $FDD8:  A5 FB     LDA $FB = #$7
c84021      A:07 X:00 Y:7F S:FD P:nvubdIzc $FDDA:  F0 55     BEQ $FDDC
c84023      A:07 X:00 Y:7F S:FD P:nvubdIzc $FDDC:  CE 95 06  DEC
c84027      A:07 X:00 Y:7F S:FD P:nvubdIZc $FDDF:  D0 50     BNE
c84029      A:07 X:00 Y:7F S:FD P:nvubdIZc $FDE1:  A4 F3     LDY
c84032      A:07 X:00 Y:00 S:FD P:nvubdIZc $FDE3:  E6 F3     INC
c84037      A:07 X:00 Y:00 S:FD P:nvubdIzc $FDE5:  B1 F7     LDA $FF20 = #$56
c84042      A:56 X:00 Y:00 S:FD P:nvubdIzc $FDE7:  D0 20     BNE
c84044      A:56 X:00 Y:00 S:FD P:nvubdIzc $FD09:  C6 F5     DEC
c84046      A:56 X:00 Y:00 S:FD P:NvubdIzc $FD0B:  A6 FA     LDX $FA = #$40
c84049      A:56 X:40 Y:00 S:FD P:nvubdIzc $FD0D:  D0 49     BNE
c84051      A:56 X:40 Y:00 S:FD P:nvubdIzc $FD58:  A5 FD     LDA $FD = #$80
c84054      A:80 X:40 Y:00 S:FD P:NvubdIzc $FD5A:  D0 06     BNE
c84056      A:80 X:40 Y:00 S:FD P:NvubdIzc $FD62:  20 86 FA  JSR
c84062      A:80 X:40 Y:00 S:FB P:NvubdIzc $ FA86:  A0 07     LDY
c84064      A:80 X:40 Y:07 S:FB P:nvubdIzc $ FA88:   A        ASL
c84066      A:00 X:40 Y:07 S:FB P:nvubdIZC $ FA89:  B0 03     BCS
c84068      A:00 X:40 Y:07 S:FB P:nvubdIZC $ FA8E:  60        RTS
c84074      A:00 X:40 Y:07 S:FD P:nvubdIZC $FD65:  84 FB     STY
c84077      A:00 X:40 Y:07 S:FD P:nvubdIZC $FD67:  B9 59 FE  LDA $FE60 = #$2C
c84081      A:2C X:40 Y:07 S:FD P:nvubdIzC $FD6A:  A8        TAY
c84083      A:2C X:40 Y:2C S:FD P:nvubdIzC $FD6B:  B9 59 FE  LDA $FE85 = #$F
c84087      A:0F X:40 Y:2C S:FD P:nvubdIzC $FD6E:  8D 8D 06  STA
c84091      A:0F X:40 Y:2C S:FD P:nvubdIzC $FD71:  B9 5A FE  LDA $FE86 = #$20
c84095      A:20 X:40 Y:2C S:FD P:nvubdIzC $FD74:  85 F7     STA
c84098      A:20 X:40 Y:2C S:FD P:nvubdIzC $FD76:  B9 5B FE  LDA $FE87 = #$FF
c84102      A:FF X:40 Y:2C S:FD P:NvubdIzC $FD79:  85 F8     STA
c84105      A:FF X:40 Y:2C S:FD P:NvubdIzC $FD7B:  B9 5C FE  LDA $FE88 = #$21
c84109      A:21 X:40 Y:2C S:FD P:nvubdIzC $FD7E:  85 F9     STA
c84112      A:21 X:40 Y:2C S:FD P:nvubdIzC $FD80:  B9 5D FE  LDA $FE89 = #$3E
c84116      A:3E X:40 Y:2C S:FD P:nvubdIzC $FD83:  85 FA     STA
c84119      A:3E X:40 Y:2C S:FD P:nvubdIzC $FD85:  A9 01     LDA $FD86 = #$1
c84121      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD87:  8D 95 06  STA
c84125      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD8A:  8D 96 06  STA
c84129      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD8D:  8D 98 06  STA
c84133      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD90:  8D 02 01  STA
c84137      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD93:  A0 00     LDY
c84139      A:01 X:40 Y:00 S:FD P:nvubdIZC $FD95:  84 F3     STY
c84142      A:01 X:40 Y:00 S:FD P:nvubdIZC $FD97:  A5 FB     LDA $FB = #$7
c84145      A:07 X:40 Y:00 S:FD P:nvubdIzC $FD99:  F0 09     BEQ $FD9B
c84147      A:07 X:40 Y:00 S:FD P:nvubdIzC $FD9B:  A4 FA     LDY
c84150      A:07 X:40 Y:3E S:FD P:nvubdIzC $FD9D:  F0 39     BEQ $FD9F
c84152      A:07 X:40 Y:3E S:FD P:nvubdIzC $FD9F:  CE 96 06  DEC
c84156      A:07 X:40 Y:3E S:FD P:nvubdIZC $FDA2:  D0 34     BNE
c84158      A:07 X:40 Y:3E S:FD P:nvubdIZC $FDA4:  E6 FA     INC
c84163      A:07 X:40 Y:3E S:FD P:nvubdIzC $FDA6:  B1 F7     LDA $FF5E = #$85
c84168      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDA8:  F0 3F     BEQ $FDAA
c84170      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDAA:  10 0C     BPL
c84172      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDAC:  20 CA FA  JSR
c84178      A:85 X:40 Y:3E S:FB P:NvubdIzC $ FACA:  29 07     AND #$7
c84180      A:05 X:40 Y:3E S:FB P:nvubdIzC $ FACC:  18        CLC
c84182      A:05 X:40 Y:3E S:FB P:nvubdIzc $ FACD:  6D 8D 06  ADC
c84186      A:14 X:40 Y:3E S:FB P:nvubdIzc $ FAD0:  A8        TAY
c84188      A:14 X:40 Y:14 S:FB P:nvubdIzc $ FAD1:  B9 4C FB  LDA $FB60 = #$27
c84192      A:27 X:40 Y:14 S:FB P:nvubdIzc $ FAD4:  60        RTS
c84198      A:27 X:40 Y:14 S:FD P:nvubdIzc $FDAF:  8D 91 06  STA
c84202      A:27 X:40 Y:14 S:FD P:nvubdIzc $FDB2:  A4 FA     LDY
c84205      A:27 X:40 Y:3F S:FD P:nvubdIzc $FDB4:  E6 FA     INC
c84210      A:27 X:40 Y:3F S:FD P:nvubdIzc $FDB6:  B1 F7     LDA $FF5F = #$2
c84215      A:02 X:40 Y:3F S:FD P:nvubdIzc $FDB8:  20 9F FA  JSR
c84221      A:02 X:40 Y:3F S:FB P:nvubdIzc $ FA9F:  A2 00     LDX $FAA0 = #$0
c84223      A:02 X:00 Y:3F S:FB P:nvubdIZc $ FAA1:  A8        TAY
c84225      A:02 X:00 Y:02 S:FB P:nvubdIzc $ FAA2:  B9 01 FB  LDA $FB03 = #$0
c84229      A:00 X:00 Y:02 S:FB P:nvubdIZc $ FAA5:  F0 0B     BEQ $FAB2
c84232      A:00 X:00 Y:02 S:FB P:nvubdIZc $ FAB2:  60        RTS
c84238      A:00 X:00 Y:02 S:FD P:nvubdIZc $FDBB:  D0 04     BNE
c84240      A:00 X:00 Y:02 S:FD P:nvubdIZc $FDBD:  A0 10     LDY
c84242      A:00 X:00 Y:10 S:FD P:nvubdIzc $FDBF:  D0 0E     BNE
c84244      A:00 X:00 Y:10 S:FD P:nvubdIzc $FDCF:  20 93 FA  JSR
c84250      A:00 X:00 Y:10 S:FB P:nvubdIzc $ FA93:  A0 7F     LDY
c84252      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA95:  8E 00 40  STX
c84256      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA98:  8C 01 40  STY
c84260      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA9B:  60        RTS
c84266      A:00 X:00 Y:7F S:FD P:nvubdIzc $FDD2:  AD 91 06  LDA $691 = #$27
c84270      A:27 X:00 Y:7F S:FD P:nvubdIzc $FDD5:  8D 96 06  STA
c84274      A:27 X:00 Y:7F S:FD P:nvubdIzc $FDD8:  A5 FB     LDA $FB = #$7
c84277      A:07 X:00 Y:7F S:FD P:nvubdIzc $FDDA:  F0 55     BEQ $FDDC
c84279      A:07 X:00 Y:7F S:FD P:nvubdIzc $FDDC:  CE 95 06  DEC
c84283      A:07 X:00 Y:7F S:FD P:nvubdIZc $FDDF:  D0 50     BNE
c84285      A:07 X:00 Y:7F S:FD P:nvubdIZc $FDE1:  A4 F3     LDY
c84288      A:07 X:00 Y:00 S:FD P:nvubdIZc $FDE3:  E6 F3     INC
c84293      A:07 X:00 Y:00 S:FD P:nvubdIzc $FDE5:  B1 F7     LDA $FF20 = #$56
c84298      A:56 X:00 Y:00 S:FD P:nvubdIzc $FDE7:  D0 20     BNE
c84300      A:56 X:00 Y:00 S:FD P:nvubdIzc $FD09:  C6 F5     DEC
c84302      A:56 X:00 Y:00 S:FD P:NvubdIzc $FD0B:  A6 FA     LDX $FA = #$40
c84305      A:56 X:40 Y:00 S:FD P:nvubdIzc $FD0D:  D0 49     BNE
c84307      A:56 X:40 Y:00 S:FD P:nvubdIzc $FD58:  A5 FD     LDA $FD = #$80
c84310      A:80 X:40 Y:00 S:FD P:NvubdIzc $FD5A:  D0 06     BNE
c84312      A:80 X:40 Y:00 S:FD P:NvubdIzc $FD62:  20 86 FA  JSR
c84318      A:80 X:40 Y:00 S:FB P:NvubdIzc $ FA86:  A0 07     LDY
c84320      A:80 X:40 Y:07 S:FB P:nvubdIzc $ FA88:   A        ASL
c84322      A:00 X:40 Y:07 S:FB P:nvubdIZC $ FA89:  B0 03     BCS
c84324      A:00 X:40 Y:07 S:FB P:nvubdIZC $ FA8E:  60        RTS
c84330      A:00 X:40 Y:07 S:FD P:nvubdIZC $FD65:  84 FB     STY
c84333      A:00 X:40 Y:07 S:FD P:nvubdIZC $FD67:  B9 59 FE  LDA $FE60 = #$2C
c84337      A:2C X:40 Y:07 S:FD P:nvubdIzC $FD6A:  A8        TAY
c84339      A:2C X:40 Y:2C S:FD P:nvubdIzC $FD6B:  B9 59 FE  LDA $FE85 = #$F
c84343      A:0F X:40 Y:2C S:FD P:nvubdIzC $FD6E:  8D 8D 06  STA
c84347      A:0F X:40 Y:2C S:FD P:nvubdIzC $FD71:  B9 5A FE  LDA $FE86 = #$20
c84351      A:20 X:40 Y:2C S:FD P:nvubdIzC $FD74:  85 F7     STA
c84354      A:20 X:40 Y:2C S:FD P:nvubdIzC $FD76:  B9 5B FE  LDA $FE87 = #$FF
c84358      A:FF X:40 Y:2C S:FD P:NvubdIzC $FD79:  85 F8     STA
c84361      A:FF X:40 Y:2C S:FD P:NvubdIzC $FD7B:  B9 5C FE  LDA $FE88 = #$21
c84365      A:21 X:40 Y:2C S:FD P:nvubdIzC $FD7E:  85 F9     STA
c84368      A:21 X:40 Y:2C S:FD P:nvubdIzC $FD80:  B9 5D FE  LDA $FE89 = #$3E
c84372      A:3E X:40 Y:2C S:FD P:nvubdIzC $FD83:  85 FA     STA
c84375      A:3E X:40 Y:2C S:FD P:nvubdIzC $FD85:  A9 01     LDA $FD86 = #$1
c84377      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD87:  8D 95 06  STA
c84381      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD8A:  8D 96 06  STA
c84385      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD8D:  8D 98 06  STA
c84389      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD90:  8D 02 01  STA
c84393      A:01 X:40 Y:2C S:FD P:nvubdIzC $FD93:  A0 00     LDY
c84395      A:01 X:40 Y:00 S:FD P:nvubdIZC $FD95:  84 F3     STY
c84398      A:01 X:40 Y:00 S:FD P:nvubdIZC $FD97:  A5 FB     LDA $FB = #$7
c84401      A:07 X:40 Y:00 S:FD P:nvubdIzC $FD99:  F0 09     BEQ $FD9B
c84403      A:07 X:40 Y:00 S:FD P:nvubdIzC $FD9B:  A4 FA     LDY
c84406      A:07 X:40 Y:3E S:FD P:nvubdIzC $FD9D:  F0 39     BEQ $FD9F
c84408      A:07 X:40 Y:3E S:FD P:nvubdIzC $FD9F:  CE 96 06  DEC
c84412      A:07 X:40 Y:3E S:FD P:nvubdIZC $FDA2:  D0 34     BNE
c84414      A:07 X:40 Y:3E S:FD P:nvubdIZC $FDA4:  E6 FA     INC
c84419      A:07 X:40 Y:3E S:FD P:nvubdIzC $FDA6:  B1 F7     LDA $FF5E = #$85
c84424      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDA8:  F0 3F     BEQ $FDAA
c84426      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDAA:  10 0C     BPL
c84428      A:85 X:40 Y:3E S:FD P:NvubdIzC $FDAC:  20 CA FA  JSR
c84434      A:85 X:40 Y:3E S:FB P:NvubdIzC $ FACA:  29 07     AND #$7
c84436      A:05 X:40 Y:3E S:FB P:nvubdIzC $ FACC:  18        CLC
c84438      A:05 X:40 Y:3E S:FB P:nvubdIzc $ FACD:  6D 8D 06  ADC
c84442      A:14 X:40 Y:3E S:FB P:nvubdIzc $ FAD0:  A8        TAY
c84444      A:14 X:40 Y:14 S:FB P:nvubdIzc $ FAD1:  B9 4C FB  LDA $FB60 = #$27
c84448      A:27 X:40 Y:14 S:FB P:nvubdIzc $ FAD4:  60        RTS
c84454      A:27 X:40 Y:14 S:FD P:nvubdIzc $FDAF:  8D 91 06  STA
c84458      A:27 X:40 Y:14 S:FD P:nvubdIzc $FDB2:  A4 FA     LDY
c84461      A:27 X:40 Y:3F S:FD P:nvubdIzc $FDB4:  E6 FA     INC
c84466      A:27 X:40 Y:3F S:FD P:nvubdIzc $FDB6:  B1 F7     LDA $FF5F = #$2
c84471      A:02 X:40 Y:3F S:FD P:nvubdIzc $FDB8:  20 9F FA  JSR
c84477      A:02 X:40 Y:3F S:FB P:nvubdIzc $ FA9F:  A2 00     LDX $FAA0 = #$0
c84479      A:02 X:00 Y:3F S:FB P:nvubdIZc $ FAA1:  A8        TAY
c84481      A:02 X:00 Y:02 S:FB P:nvubdIzc $ FAA2:  B9 01 FB  LDA $FB03 = #$0
c84485      A:00 X:00 Y:02 S:FB P:nvubdIZc $ FAA5:  F0 0B     BEQ $FAB2
c84488      A:00 X:00 Y:02 S:FB P:nvubdIZc $ FAB2:  60        RTS
c84494      A:00 X:00 Y:02 S:FD P:nvubdIZc $FDBB:  D0 04     BNE
c84496      A:00 X:00 Y:02 S:FD P:nvubdIZc $FDBD:  A0 10     LDY
c84498      A:00 X:00 Y:10 S:FD P:nvubdIzc $FDBF:  D0 0E     BNE
c84500      A:00 X:00 Y:10 S:FD P:nvubdIzc $FDCF:  20 93 FA  JSR
c84506      A:00 X:00 Y:10 S:FB P:nvubdIzc $ FA93:  A0 7F     LDY
c84508      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA95:  8E 00 40  STX
c84512      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA98:  8C 01 40  STY
c84516      A:00 X:00 Y:7F S:FB P:nvubdIzc $ FA9B:  60        RTS
c84522      A:00 X:00 Y:7F S:FD P:nvubdIzc $FDD2:  AD 91 06  LDA $691 = #$27
c84526      A:27 X:00 Y:7F S:FD P:nvubdIzc $FDD5:  8D 96 06  STA
c84530      A:27 X:00 Y:7F S:FD P:nvubdIzc $FDD8:  A5 FB     LDA $FB = #$7
c84533      A:07 X:00 Y:7F S:FD P:nvubdIzc $FDDA:  F0 55     BEQ $FDDC
c84535      A:07 X:00 Y:7F S:FD P:nvubdIzc $FDDC:  CE 95 06  DEC
c84539      A:07 X:00 Y:7F S:FD P:nvubdIZc $FDDF:  D0 50     BNE
c84541      A:07 X:00 Y:7F S:FD P:nvubdIZc $FDE1:  A4 F3     LDY
c84544      A:07 X:00 Y:00 S:FD P:nvubdIZc $FDE3:  E6 F3     INC
c84549      A:07 X:00 Y:00 S:FD P:nvubdIzc $FDE5:  B1 F7     LDA $FF20 = #$56
c84554      A:56 X:00 Y:00 S:FD P:nvubdIzc $FDE7:  D0 20     BNE
c84556      A:56 X:00 Y:00 S:FD P:nvubdIzc $FD09:  C6 F5     DEC
c84558      A:56 X:00 Y:00 S:FD P:NvubdIzc $FD0B:  A6 FA     LDX $FA = #$40
c84561      A:56 X:40 Y:00 S:FD P:nvubdIzc $FD0D:  D0 49     BNE
c84563      A:56 X:40 Y:00 S:FD P:nvubdIzc $FD58:  A5 FD     LDA $FD = #$80
c84566      A:80 X:40 Y:00 S:FD P:NvubdIzc $FD5A:  D0 06     BNE
